CustomerID,Age,Gender,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
f6e39356-a814-4562-9a00-3f16b9469bcf,24,Female,53,Month-to-month,Bank transfer,107.84,5822.35,1,Yes
267eddce-df8f-4197-9a4a-99b2e806133c,34,Male,12,One year,Credit card,61.12,670.25,0,No
a9e27ba9-952e-4abb-94dd-5061555736f8,23,Male,18,Month-to-month,Electronic check,23.98,424.93,3,Yes
4f6b58c8-598d-4aec-aaaf-e5432434a678,44,Male,69,Month-to-month,Bank transfer,102.92,7122.09,6,Yes
a981b098-b2cf-452d-a7f3-33b3f7baf55e,33,Female,29,Month-to-month,Bank transfer,82.86,2363.75,8,No
b576255e-9854-4f22-a102-f9c964575bc4,20,Female,32,One year,Bank transfer,26.9,965.85,0,No
8f158449-4f40-422f-95b0-2530f020e992,69,Female,6,Month-to-month,Bank transfer,102.48,640.56,0,Yes
54170a17-caaa-4bbe-a4bb-f962606e0e1c,68,Male,42,One year,Credit card,80.09,3457.13,8,No
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,44,Female,64,Month-to-month,Mailed check,67.25,4320.65,8,No
ff4625af-bd20-463b-b275-b5f3d436a7a8,39,Female,63,One year,Bank transfer,25.57,1493.66,4,No
17ec889c-86c1-46cb-a996-30f7af77520e,55,Male,45,One year,Mailed check,49.8,2240.65,7,No
822c4d32-6c64-4c15-aba3-01cba561e1e9,34,Male,50,Two year,Credit card,91.47,4562.72,4,No
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,46,Female,17,Month-to-month,Credit card,50.15,788.01,0,Yes
577bc55a-36d5-4494-b37f-d50d2e25b5ee,21,Female,20,One year,Bank transfer,108.09,2183.27,8,Yes
31274148-7c7c-404e-8422-d03ef29a6339,44,Male,19,Month-to-month,Mailed check,62.38,1200.09,1,No
27aa7cbc-2337-4bbc-bffe-77c839feb99c,20,Female,42,One year,Credit card,96.22,4036.15,0,No
c9c23e69-d82c-4565-8bb9-07ec13c11754,20,Male,49,Two year,Bank transfer,118.58,5833.27,3,No
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,18,Male,25,Month-to-month,Credit card,58.75,1534.4,7,No
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,45,Female,16,Month-to-month,Bank transfer,94.94,1448.28,6,Yes
e05b46c5-5636-4094-a974-31db09a9d1c1,62,Female,63,Month-to-month,Credit card,91.51,5776.06,1,Yes
98e52499-218c-4e1c-9e37-4f7ac42cbc39,47,Male,12,Two year,Electronic check,90.73,1071.44,9,No
2e4bebc4-2989-4880-a77d-1be96070b6a1,65,Female,40,Month-to-month,Electronic check,55.8,2151.42,6,Yes
9feefdff-c566-4a81-b15e-54f6d4d30795,65,Female,2,Month-to-month,Bank transfer,113.87,323.13,3,Yes
b89f72f3-2a60-4652-a714-7668cf1d7d3a,36,Female,44,One year,Mailed check,69.73,3064.49,3,No
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,29,Female,51,Month-to-month,Credit card,105.45,5420.62,4,No
f836f571-3cce-476c-b836-c448ad261ec5,22,Male,15,Month-to-month,Mailed check,93.99,1391.38,4,Yes
c09cb506-48f1-496d-9c4f-fb4671b701aa,32,Male,70,Month-to-month,Electronic check,94.8,6661.37,9,Yes
3be79df4-72ec-416e-88a7-23e9bfa016c2,52,Male,14,Month-to-month,Mailed check,113.02,1624.07,6,Yes
f7315749-4f39-49a8-bd3a-258288b4f474,58,Female,17,Month-to-month,Mailed check,101.16,1684.97,9,Yes
e76adca9-7811-4802-88cc-7cfecf01f944,59,Male,4,One year,Bank transfer,112.26,447.65,0,No
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,23,Female,51,Month-to-month,Electronic check,80.25,4250.35,4,No
70cafdd8-fc04-4f08-9207-0158f2771f63,38,Female,8,One year,Mailed check,63.62,452.79,5,No
c7332304-4822-4120-84f9-eccd7630a8a7,39,Male,50,Month-to-month,Credit card,112.26,5509.75,5,No
6b2d5b09-8707-4ad4-80be-7e3561c2645a,61,Female,44,Two year,Mailed check,21.2,934.22,0,No
331f63fb-d11f-48c0-a97c-a4fff75d599f,55,Female,51,Month-to-month,Credit card,53.73,2711.83,6,Yes
df7d0dd7-236e-4608-9acb-394acd1f5318,35,Female,57,Month-to-month,Credit card,43.98,2465.24,9,Yes
7b07fd31-a424-4f23-8d5b-a7cd400035f0,69,Female,32,Two year,Electronic check,31.92,1017.49,4,Yes
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,64,Male,35,Two year,Electronic check,77.09,2669.19,7,No
8412a335-d88c-456d-b61e-5fdb1a435206,47,Female,53,Month-to-month,Credit card,119.33,6333.79,0,No
1578d709-48f9-43d0-9fea-e1e0d9e604b3,57,Male,68,Two year,Mailed check,65.56,4511.11,2,No
73069588-45d5-468d-a90a-3abbc35b9fea,33,Male,12,Two year,Electronic check,31.33,385.11,9,No
d4bf7a4b-25b8-442f-836b-15c7e7c225da,30,Male,29,Month-to-month,Credit card,75.92,2138.22,9,No
e916da57-f248-43ab-977a-8a5f6ffe33b3,19,Male,28,One year,Electronic check,80.32,2260.73,9,No
e27718c5-737d-4fb6-9113-76e038d77b9a,29,Female,23,One year,Credit card,100.2,2277.59,4,No
6a36af18-06d3-4b93-ae33-688d597e6845,28,Female,52,One year,Electronic check,51.62,2680.08,6,No
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,49,Male,15,Month-to-month,Electronic check,57.3,920.09,3,Yes
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,43,Male,37,Two year,Electronic check,66.86,2454.4,3,No
519554e3-0737-4c86-b97b-5f515ffa46ef,48,Male,25,Month-to-month,Mailed check,101.67,2526.47,0,Yes
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,29,Male,54,One year,Credit card,102.96,5504.91,9,No
25637cc3-ca97-4bf5-95d5-96afa663d2cd,50,Male,56,One year,Electronic check,112.94,6395.67,9,Yes
eada79a3-4970-4d9a-89ce-3cfb2339ba19,32,Female,15,Month-to-month,Bank transfer,44.23,613.16,1,No
d4c3a832-b231-460b-b8f2-ce6bd46b415d,20,Male,61,Two year,Bank transfer,114.77,6915.5,8,Yes
781799ff-b49e-44cc-8243-69e72387eaf6,58,Female,4,Month-to-month,Bank transfer,64.46,215.81,3,Yes
e7e646c7-0158-4463-9d87-76a072d78bdd,59,Male,39,One year,Electronic check,60.0,2377.5,7,No
3735262d-4184-4b03-84dd-7054144823f7,59,Female,39,Month-to-month,Mailed check,86.47,3457.2,8,Yes
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,40,Female,49,One year,Bank transfer,99.74,4853.22,7,Yes
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,60,Female,55,Two year,Credit card,55.97,3167.64,3,No
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,47,Female,30,Two year,Mailed check,88.91,2682.15,1,No
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,66,Female,55,Month-to-month,Credit card,107.77,5953.68,4,Yes
9f708368-cb3c-48ca-a392-57316b79afcc,40,Female,16,One year,Bank transfer,70.28,1100.61,4,No
d6312a80-1c61-4ec2-9014-2131750565f5,47,Male,18,Month-to-month,Credit card,49.79,888.58,6,Yes
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,21,Male,34,Two year,Bank transfer,118.81,4114.95,9,Yes
93364f7e-83ef-49f3-a1c7-cc8a04351b64,56,Male,10,Month-to-month,Bank transfer,118.37,1135.09,4,Yes
4a90cd0c-24c1-43b9-b7f2-85723defa849,66,Male,17,One year,Electronic check,38.88,710.08,3,No
5a5226e6-9d64-4932-8066-853d6de299a1,55,Male,63,Month-to-month,Mailed check,21.05,1345.94,0,No
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,61,Female,6,Two year,Bank transfer,53.58,334.66,4,No
8603156a-15ea-4bcf-ab10-21ceaa143cd8,33,Female,20,One year,Electronic check,115.89,2329.98,5,No
f4124360-1153-4e99-9c50-8720f982f4e0,36,Female,65,One year,Mailed check,77.85,5005.74,8,No
c9525185-81e0-4a5e-8b48-f49686abd4e7,42,Male,55,Month-to-month,Credit card,28.7,1570.52,0,No
0534a101-8ddc-4719-81f3-8dd4fd034ada,34,Male,66,Two year,Credit card,29.13,1944.08,9,No
0b251279-785a-45d0-9f92-a62163f4c69d,37,Male,17,Month-to-month,Mailed check,64.99,1159.43,6,No
5f90bed6-fb25-464d-a30a-a767a2bb522b,24,Male,39,Month-to-month,Electronic check,25.57,1042.4,8,No
5b6a8102-0428-4378-bf50-23f440ef3935,29,Female,29,Month-to-month,Bank transfer,30.38,854.43,2,No
3dba6da8-5844-49fc-914b-9547c9dc72b8,34,Female,23,Month-to-month,Bank transfer,22.89,513.18,8,No
1a89b71e-a0d5-42c8-a837-fe68bba205ca,41,Female,35,One year,Bank transfer,53.8,1837.98,0,No
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,49,Female,18,Two year,Credit card,77.12,1417.77,1,No
5a304528-0b59-4562-a227-219f551ff086,66,Male,44,Month-to-month,Bank transfer,91.8,4001.34,5,Yes
a48e40f1-d042-4dfa-96ab-087a8bc78e81,26,Male,51,Two year,Electronic check,71.4,3629.51,3,No
af475b49-c775-4395-9494-05f02cd2a404,42,Female,66,One year,Mailed check,46.68,3065.62,6,Yes
7a8104de-b205-47bb-bb16-f75776f186ab,41,Male,1,One year,Bank transfer,69.1,47.57,4,No
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,59,Female,12,One year,Mailed check,64.47,788.12,3,No
f1901b7e-c6b4-49ef-b74e-ba9310275b53,58,Male,34,Month-to-month,Mailed check,118.65,4036.39,2,Yes
339b77a8-4b1f-4d7b-8977-c513752a7d25,61,Male,70,Two year,Mailed check,50.97,3576.85,2,Yes
e2c328aa-3310-4475-8a86-22250b36e356,29,Male,48,Month-to-month,Electronic check,74.48,3597.17,3,Yes
4f612217-eef1-4694-90ca-e32d0aba590e,41,Male,52,Month-to-month,Electronic check,92.24,4796.7,4,Yes
d0be73ee-fd37-4539-a5f2-02f983f02dc7,21,Female,59,Month-to-month,Credit card,44.17,2593.9,7,No
095ffa81-40d9-4bce-b930-ba208b040f49,52,Male,56,One year,Credit card,29.15,1577.73,0,Yes
493e904d-30ec-4796-a59b-457fc0d7ac73,58,Female,52,Month-to-month,Credit card,89.34,4670.59,9,Yes
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,60,Male,67,Month-to-month,Mailed check,118.39,7989.15,9,Yes
45f18619-54f9-4429-a7de-02ccdda4f4a7,57,Female,45,Month-to-month,Credit card,53.38,2527.04,6,Yes
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,27,Female,34,Month-to-month,Bank transfer,43.29,1373.56,8,Yes
7092947d-be49-49ec-a667-d3bbe3b56360,37,Male,50,Month-to-month,Credit card,33.33,1662.36,0,No
56cb1ab0-62fb-46d7-b4db-ca07e506f670,23,Male,23,Month-to-month,Mailed check,50.18,1166.92,0,No
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,54,Male,52,Month-to-month,Mailed check,72.87,3829.03,6,No
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,54,Female,64,One year,Mailed check,63.2,4054.37,1,No
15260718-cd18-4a82-8447-ceab84ef4324,47,Male,41,Month-to-month,Electronic check,84.96,3438.68,4,Yes
6e3c4532-1434-4f62-acac-028cba220065,37,Female,61,Month-to-month,Mailed check,82.15,4996.69,4,Yes
2e326567-d284-454e-bebe-c0db9a3a6103,22,Male,53,Two year,Mailed check,70.7,3673.66,2,No
1a43db54-523a-4993-8b34-46bc8ba435cc,46,Female,51,Month-to-month,Mailed check,46.36,2380.4,0,No
4baf0f5e-a932-4094-93f2-8f11147f6570,28,Male,21,Month-to-month,Mailed check,117.56,2460.53,3,No
b7b8c1a5-9a45-493d-b227-890e4e76833a,35,Male,65,One year,Bank transfer,85.02,5499.22,2,Yes
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,61,Male,64,Two year,Electronic check,62.69,4008.58,5,No
ba108217-0ad7-49a2-b277-16ec59fefbbc,27,Female,36,One year,Electronic check,53.82,1989.47,4,No
9d66e815-5a41-43b3-a95f-176cdebac186,55,Male,26,Month-to-month,Mailed check,86.69,2280.47,0,Yes
a3b442bd-4649-4296-af58-42c3ff86cc31,20,Female,47,Two year,Credit card,118.31,5615.58,5,No
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,55,Female,11,Month-to-month,Electronic check,75.06,824.76,5,Yes
67fd64c4-a334-458a-abd2-b5121335e5db,68,Female,63,Month-to-month,Credit card,24.88,1556.81,8,Yes
bff9507d-cd14-403e-8359-9af65d01f55f,26,Male,26,One year,Mailed check,38.66,1064.11,3,No
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,54,Female,71,One year,Credit card,32.49,2257.39,4,No
ad973b67-9b89-45cb-9942-644c248d31ec,26,Male,29,One year,Bank transfer,103.84,3014.58,7,No
20509c62-08e8-45d7-b02c-1821c8040fb7,22,Female,7,One year,Electronic check,32.61,247.42,4,No
a52964ff-c74c-4890-bc6a-3174113634a5,40,Female,42,Month-to-month,Mailed check,52.86,2179.88,5,Yes
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,23,Male,66,Month-to-month,Mailed check,103.45,6804.64,0,Yes
2747b93c-9ae7-4eab-884a-67809136f1f8,18,Male,3,One year,Bank transfer,41.77,163.14,9,Yes
5ef787b8-f2e6-495f-b32e-2016add702c9,41,Male,35,Two year,Credit card,111.18,3911.07,5,No
13aec376-c359-410a-b1a6-014c5f3c44dc,32,Male,11,Two year,Mailed check,50.95,512.57,4,Yes
5df06e8c-878a-4ed9-a33f-fc8292ec89af,27,Male,41,Month-to-month,Bank transfer,103.3,4152.03,0,No
4758367b-a649-4cdc-907b-907265e58f34,54,Female,2,Two year,Bank transfer,42.31,70.04,3,No
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,53,Female,28,One year,Credit card,38.83,1058.57,8,No
848af440-7fc1-4858-afa0-d842bc55300b,33,Female,65,Month-to-month,Bank transfer,33.03,2133.13,3,No
1e2595b8-8fc9-486b-a9dd-ebf563119aca,53,Female,68,Two year,Electronic check,36.49,2465.31,1,No
b43bd27f-42a2-49a6-8664-12854303cbc1,61,Male,47,Month-to-month,Mailed check,37.22,1704.51,0,No
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,48,Male,49,Month-to-month,Credit card,20.68,1110.55,9,No
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,64,Male,2,Month-to-month,Bank transfer,105.71,194.15,1,Yes
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,29,Male,7,Month-to-month,Credit card,51.04,375.79,0,Yes
2c33350c-73b9-41d8-92f5-131ada52d2ee,35,Male,62,Two year,Electronic check,36.26,2277.34,8,Yes
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,59,Male,4,One year,Electronic check,29.56,159.18,3,No
f7b217c7-ae92-4a71-8f7d-cb431679742f,42,Male,68,Month-to-month,Electronic check,116.54,7932.62,4,Yes
aaf78c67-51d0-4109-bc90-2838d8741408,51,Female,5,Month-to-month,Bank transfer,54.43,275.83,2,Yes
8ccc9cea-109f-48ee-b5a4-720058f0dd23,29,Male,3,Month-to-month,Electronic check,28.84,79.64,9,Yes
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,20,Female,68,Month-to-month,Electronic check,110.61,7584.62,1,Yes
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,30,Female,69,Month-to-month,Credit card,81.11,5640.43,7,Yes
2c913a7c-a340-4f08-b341-91b8ed6522b4,42,Female,30,Month-to-month,Mailed check,78.22,2394.82,5,No
3967e60a-823d-4107-9c8a-c066cb2fafa3,66,Female,66,Month-to-month,Mailed check,61.74,4092.97,4,No
cac4d0eb-3373-430e-bc31-a5971f119c0f,69,Female,44,Two year,Bank transfer,64.97,2807.3,7,No
7e7838c9-ca55-438b-bc9a-be10238d6f44,64,Male,20,One year,Bank transfer,60.68,1189.31,7,No
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,44,Female,26,Month-to-month,Bank transfer,71.8,1865.97,8,Yes
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,54,Male,16,Two year,Mailed check,37.79,599.35,7,Yes
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,45,Male,69,One year,Electronic check,45.83,3181.59,6,Yes
65edcfe3-4f2d-4d3f-90d4-de39161237c9,35,Female,30,Two year,Electronic check,119.56,3628.69,9,No
7a89cbeb-b807-478a-b788-f5d1ffe575f6,66,Female,2,Two year,Mailed check,110.45,260.61,0,No
68d0a2a8-c4e7-47dd-a929-de738693fd9d,46,Female,70,Two year,Mailed check,115.23,8139.44,6,No
20156a72-12e1-43a6-932c-ae01d2c65ee4,31,Female,51,Month-to-month,Bank transfer,34.94,1778.28,9,No
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,26,Male,52,Month-to-month,Electronic check,113.36,5932.8,9,Yes
8471b4b0-ae1b-4f69-b740-d83173318749,55,Male,59,One year,Credit card,83.11,4875.84,8,Yes
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,22,Male,11,Month-to-month,Credit card,97.68,1159.18,1,Yes
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,58,Female,37,Month-to-month,Credit card,42.07,1564.19,9,Yes
21084dd9-f75d-4e3c-848d-56502e9522d6,52,Female,15,Month-to-month,Mailed check,112.51,1688.16,9,Yes
de431e06-e924-4069-80bb-ae526ec01269,49,Female,2,Month-to-month,Mailed check,88.03,161.36,2,Yes
84a2576c-1fc9-45f8-94d6-07350e2f8958,42,Female,65,Month-to-month,Mailed check,50.89,3321.39,8,No
2976aab2-2a26-4770-8ddb-1b36272c0588,38,Male,65,Month-to-month,Mailed check,33.93,2177.88,0,No
39b86bb2-b596-4a7c-af4a-fa885299e505,57,Female,3,Two year,Credit card,41.71,126.34,5,No
84d67c4f-f0df-4684-b28e-41225894f7f1,22,Male,11,Month-to-month,Bank transfer,34.99,504.31,4,No
143029a9-d88f-4c94-88b7-63d5e519dd7e,48,Male,2,One year,Bank transfer,113.23,285.67,6,Yes
f4d375c1-a293-49fa-b240-d7a14027ab7d,22,Female,45,Two year,Credit card,69.9,3156.03,1,No
a0017720-200b-4903-8642-6c458d03f17a,43,Female,41,Month-to-month,Electronic check,73.65,2995.23,4,No
17eaec83-8892-442f-9d4b-2bf94d85e9c7,29,Female,25,Month-to-month,Bank transfer,71.84,1805.67,8,No
9780c215-2b2b-48e9-a417-c09380a8a23d,20,Female,53,Two year,Electronic check,65.5,3438.94,5,No
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,41,Female,16,Month-to-month,Credit card,49.69,800.77,8,Yes
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,40,Female,50,One year,Bank transfer,110.29,5523.54,3,Yes
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,22,Female,41,One year,Mailed check,32.68,1352.94,6,No
dd20c3bf-d342-4f08-8a8b-b5b490494583,43,Female,29,One year,Mailed check,78.13,2316.93,0,No
f2d3f761-0ba3-4279-94cb-056407437c3b,34,Male,57,Month-to-month,Mailed check,73.57,4247.42,6,Yes
43c07d43-93a7-4792-8561-b8dca4364fcd,35,Male,62,Two year,Bank transfer,75.42,4659.65,8,No
92779574-c457-4cc3-b5f7-89bca6b07458,34,Male,70,One year,Electronic check,72.78,5113.74,7,No
07c0d116-a394-4d54-9e3c-5a886aa56e6d,44,Female,61,Month-to-month,Bank transfer,41.05,2506.35,6,Yes
8baaf744-a08d-421b-a395-4cb17f7f6c0a,33,Female,12,Month-to-month,Electronic check,116.55,1328.83,8,Yes
4d560a3d-f4e7-469a-a454-09374a27ebf2,44,Female,25,Month-to-month,Credit card,86.4,2124.6,5,Yes
ceae71cf-ce00-4af0-beb0-51817ba24588,23,Male,55,One year,Mailed check,111.71,6090.74,8,Yes
741b77f5-4c24-4053-a7f5-ae02af5b8f47,24,Female,31,Month-to-month,Bank transfer,48.18,1612.53,0,No
2877f5d9-0f56-45f8-b048-faa112ae5c22,53,Female,58,Month-to-month,Electronic check,78.33,4499.16,3,No
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,35,Male,26,Month-to-month,Bank transfer,118.91,3149.51,3,No
24c778a5-9b4e-464b-9716-dc2e343ada2a,39,Male,30,Month-to-month,Bank transfer,58.34,1755.79,6,Yes
51beb80e-b7e6-414c-9c8a-49225005680f,40,Male,12,One year,Bank transfer,57.6,696.36,1,No
586a346a-dc5b-47d1-bcef-1972bbf483ce,61,Female,15,One year,Mailed check,113.32,1758.12,7,No
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,25,Male,11,One year,Bank transfer,29.52,351.27,5,Yes
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,26,Male,11,One year,Credit card,37.34,412.87,6,Yes
1f5d988f-776a-4f09-bde2-885951b1943c,27,Male,15,Month-to-month,Mailed check,69.35,1129.62,3,Yes
24108e9a-3f77-4cae-b318-b96d44790612,67,Male,13,Two year,Credit card,68.9,905.25,4,No
f204be89-4a4b-4563-8cf4-77ef18c8a616,35,Male,43,Month-to-month,Mailed check,72.7,3124.28,2,No
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,29,Male,66,Month-to-month,Bank transfer,70.78,4621.6,0,Yes
e6fdd7af-dd84-4acc-b672-94643f8ea40a,23,Male,6,Month-to-month,Credit card,89.74,538.33,7,Yes
ef0a573d-53d2-456d-9040-158728e213bc,57,Male,24,Month-to-month,Credit card,29.36,710.69,6,Yes
3098f7b2-500e-45c0-b89b-df7f93e34c35,51,Male,35,One year,Mailed check,45.86,1629.93,1,No
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,45,Female,8,Month-to-month,Electronic check,89.25,699.05,7,Yes
e10b1a47-7fae-4748-b781-321e83c501cb,64,Female,57,One year,Bank transfer,90.72,5145.58,6,Yes
170d7507-05ee-41d4-bf53-a88e4efc8248,45,Male,53,Month-to-month,Credit card,27.04,1435.56,5,No
750d112e-8164-4eec-a4ab-851bf1fac6e7,20,Female,20,Month-to-month,Credit card,85.07,1590.2,2,Yes
95560a2d-3713-4466-bda0-6476f778c676,40,Male,71,Month-to-month,Mailed check,92.92,6464.14,8,Yes
4806f804-0cf0-474c-8c74-dc0f5a575539,59,Male,25,Month-to-month,Bank transfer,48.72,1218.46,7,Yes
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,21,Male,19,One year,Electronic check,87.31,1755.77,4,No
4926ce5f-7878-4140-ac2a-4f71a77d95f1,28,Female,2,Month-to-month,Mailed check,29.74,0.0,7,No
1b84edc3-d8e0-49de-8217-ea0e896490ab,47,Female,2,Month-to-month,Mailed check,79.09,95.23,0,No
43b47ee5-e1e8-4e7e-a249-8f666e51484d,61,Male,19,One year,Electronic check,91.36,1775.19,0,No
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,49,Male,17,Month-to-month,Electronic check,28.51,537.77,1,No
0d18ab95-668c-4477-8b95-017c5dae1201,37,Female,25,Month-to-month,Mailed check,28.33,665.47,7,Yes
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,39,Male,48,Month-to-month,Bank transfer,83.12,4001.52,4,Yes
62e7c1a6-12d2-4a06-89e1-cd138da00495,57,Female,17,Two year,Mailed check,87.07,1419.87,8,Yes
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,66,Male,21,Month-to-month,Electronic check,22.93,491.16,0,Yes
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,64,Female,8,Month-to-month,Electronic check,51.54,531.93,9,Yes
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,66,Male,11,Month-to-month,Credit card,70.87,819.97,7,Yes
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,21,Male,30,One year,Bank transfer,84.52,2493.2,5,No
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,21,Female,7,Month-to-month,Bank transfer,89.79,649.29,9,Yes
24eeb4a6-c145-45c7-9d98-6115f05eeefe,58,Female,55,Month-to-month,Electronic check,66.57,3634.92,0,No
66c14dca-8255-4a61-9a3b-031932f57510,48,Male,28,Two year,Bank transfer,36.43,1084.44,4,No
09f64405-0b99-4034-8a4e-255280051b10,25,Female,14,Month-to-month,Electronic check,91.81,1286.07,4,No
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,60,Female,5,Month-to-month,Bank transfer,22.78,101.04,5,Yes
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,62,Male,37,Two year,Mailed check,28.81,985.3,0,No
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,50,Female,42,Month-to-month,Mailed check,69.82,2899.23,9,Yes
518b2f21-9cf2-4859-ae6e-2e7253f591dc,46,Female,20,Two year,Credit card,108.86,2081.89,7,Yes
9dd2f9de-fd98-4e33-a498-abe92999bbef,55,Male,31,Month-to-month,Credit card,38.95,1188.55,8,No
97fe56c5-4c9a-4f24-97b4-c294bd44089d,32,Female,6,Two year,Bank transfer,33.73,164.95,1,Yes
827c9f8c-d40a-45e9-81df-6517561c9210,22,Female,16,One year,Credit card,69.29,1137.23,9,No
901bcdef-b56f-48ce-bd66-971e88476c56,29,Male,70,One year,Electronic check,57.87,4012.04,9,Yes
044251db-d0d4-4a67-b992-8faa4cbf131d,33,Female,46,One year,Credit card,92.28,4249.2,1,No
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,57,Male,31,Month-to-month,Credit card,104.11,3206.2,6,Yes
4ec3f970-956d-40e4-aaa2-6216fada98f5,40,Female,56,Month-to-month,Electronic check,92.12,5195.61,0,Yes
df41e335-b9ae-48e4-a615-99c8cbf81f86,61,Female,17,Two year,Bank transfer,101.15,1665.85,1,No
98cf1188-06d2-4913-a117-3719b023a0ea,44,Male,62,Two year,Credit card,92.63,5729.66,5,No
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,64,Female,17,Month-to-month,Mailed check,94.96,1540.53,7,Yes
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,35,Male,64,Month-to-month,Mailed check,31.24,1996.48,6,Yes
0d259caa-b8ad-4d87-ba40-45dd93dfd907,66,Female,10,One year,Bank transfer,41.77,330.03,3,No
86341718-2ba6-4db3-bafe-b1149561c813,69,Female,55,Month-to-month,Bank transfer,72.43,3988.75,6,Yes
c64c9647-9ea7-417c-b89f-7039a107cc46,28,Male,12,One year,Credit card,97.15,1187.72,8,Yes
d25864f2-25d4-40fc-a154-2765d756ba9c,36,Female,39,Month-to-month,Electronic check,104.55,4079.48,1,Yes
9293f705-0815-4147-be00-980eae441e21,28,Female,68,Month-to-month,Mailed check,115.98,7958.27,6,Yes
30d73df7-1c22-4cea-b355-56a5f2bd92f2,34,Male,44,One year,Bank transfer,56.54,2497.34,7,No
6b352f85-504e-4687-b0e7-e75604d9145e,43,Male,70,Month-to-month,Bank transfer,65.99,4679.23,2,No
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,23,Male,57,Two year,Credit card,71.9,4040.91,9,No
9c89d374-c664-45a7-8077-3e33690e7e62,50,Male,65,Month-to-month,Mailed check,22.59,1506.41,0,Yes
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,46,Female,26,Month-to-month,Mailed check,80.79,2184.22,3,Yes
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,69,Male,26,One year,Credit card,65.24,1650.41,7,No
8f964685-3514-4890-84c8-6c4623595fa4,38,Female,16,Two year,Credit card,47.07,805.14,8,No
7a768555-a987-4218-bf84-faef5336723b,19,Male,22,Month-to-month,Bank transfer,91.9,1924.05,4,Yes
f4e95734-5052-4700-a077-96a38685abaa,44,Male,24,One year,Bank transfer,105.44,2488.24,0,No
